schema_id,table_name,table_name_original,primary_key,column_list,column_list_original,column_datatypes,foreign_keys
store_1,invoice lines,invoice_lines,id,"['id', 'invoice id', 'track id', 'unit price', 'quantity']","['id', 'invoice_id', 'track_id', 'unit_price', 'quantity']","['number', 'number', 'number', 'number', 'number']","[['albums', 'artist_id', 'sqlite sequence', 'id'], ['employees', 'reports_to', 'employees', 'id'], ['customers', 'support_rep_id', 'employees', 'id'], ['invoices', 'customer_id', 'customers', 'id'], ['tracks', 'media_type_id', 'media types', 'id'], ['tracks', 'genre_id', 'genres', 'id'], ['tracks', 'album_id', 'albums', 'id'], ['invoice lines', 'track_id', 'tracks', 'id'], ['invoice lines', 'invoice_id', 'invoices', 'id'], ['playlist tracks', 'track_id', 'tracks', 'id'], ['playlist tracks', 'playlist_id', 'playlists', 'id']]"
store_1,playlists,playlists,playlist_id,"['id', 'name']","['id', 'name']","['number', 'text']","[['playlist tracks', 'playlist_id', 'playlists', 'id']]"
store_1,playlist tracks,playlist_tracks,NO_PRIMARY_KEY,"['playlist id', 'track id']","['playlist_id', 'track_id']","['number', 'number']","[['playlist tracks', 'playlist_id', 'playlists', 'id']]"
train_station,station,station,Station_ID,"['station id', 'name', 'annual entry exit', 'annual interchanges', 'total passengers', 'location', 'main services', 'number of platforms']","['Station_ID', 'Name', 'Annual_entry_exit', 'Annual_interchanges', 'Total_Passengers', 'Location', 'Main_Services', 'Number_of_Platforms']","['number', 'text', 'number', 'number', 'number', 'text', 'text', 'number']","[['train station', 'Station_ID', 'station', 'Station_ID']]"
train_station,train,train,Train_ID,"['train id', 'name', 'time', 'service']","['Train_ID', 'Name', 'Time', 'Service']","['number', 'text', 'text', 'text']","[['train station', 'Train_ID', 'train', 'Train_ID']]"
train_station,train station,train_station,Train_ID,"['train id', 'station id']","['Train_ID', 'Station_ID']","['number', 'number']","[['train station', 'Train_ID', 'train', 'Train_ID']]"
document_management,roles,Roles,role_code,"['role code', 'role description']","['role_code', 'role_description']","['text', 'text']","[['users', 'role_code', 'roles', 'role_code']]"
document_management,users,Users,user_id,"['user id', 'role code', 'user name', 'user login', 'password']","['user_id', 'role_code', 'user_name', 'user_login', 'password']","['number', 'text', 'text', 'text', 'text']",[]
document_management,document structures,Document_Structures,document_structure_code,"['document structure code', 'parent document structure code', 'document structure description']","['document_structure_code', 'parent_document_structure_code', 'document_structure_description']","['text', 'text', 'text']","[['documents', 'document_structure_code', 'document structures', 'document_structure_code']]"
document_management,functional areas,Functional_Areas,functional_area_code,"['functional area code', 'parent functional area code', 'functional area description']","['functional_area_code', 'parent_functional_area_code', 'functional_area_description']","['text', 'text', 'text']","[['document functional areas', 'functional_area_code', 'functional areas', 'functional_area_code']]"
document_management,images,Images,image_id,"['image id', 'image alt text', 'image name', 'image url']","['image_id', 'image_alt_text', 'image_name', 'image_url']","['number', 'text', 'text', 'text']","[['document sections images', 'image_id', 'images', 'image_id']]"
document_management,documents,Documents,document_code,"['document code', 'document structure code', 'document type code', 'access count', 'document name']","['document_code', 'document_structure_code', 'document_type_code', 'access_count', 'document_name']","['text', 'text', 'text', 'number', 'text']","[['document functional areas', 'document_code', 'documents', 'document_code'], ['document sections', 'document_code', 'documents', 'document_code']]"
document_management,document functional areas,Document_Functional_Areas,section_id,"['document code', 'functional area code']","['document_code', 'functional_area_code']","['text', 'text']","[['document sections images', 'section_id', 'document sections', 'section_id']]"
document_management,document sections,Document_Sections,section_id,"['section id', 'document code', 'section sequence', 'section code', 'section title']","['section_id', 'document_code', 'section_sequence', 'section_code', 'section_title']","['number', 'text', 'number', 'text', 'text']","[['document sections images', 'section_id', 'document sections', 'section_id']]"
document_management,document sections images,Document_Sections_Images,NO_PRIMARY_KEY,"['section id', 'image id']","['section_id', 'image_id']","['number', 'number']","[['document sections images', 'section_id', 'document sections', 'section_id']]"
formula_1,circuits,circuits,circuitId,"['circuit id', 'circuit reference', 'name', 'location', 'country', 'latitude', 'longitude', 'altitude', 'url']","['circuitId', 'circuitRef', 'name', 'location', 'country', 'lat', 'lng', 'alt', 'url']","['number', 'text', 'text', 'text', 'text', 'number', 'number', 'number', 'text']","[['races', 'circuitId', 'circuits', 'circuitId']]"
formula_1,races,races,raceId,"['race id', 'year', 'round', 'circuit id', 'name', 'date', 'time', 'url']","['raceId', 'year', 'round', 'circuitId', 'name', 'date', 'time', 'url']","['number', 'number', 'number', 'number', 'text', 'text', 'text', 'text']","[['constructor standings', 'raceId', 'races', 'raceId'], ['results', 'raceId', 'races', 'raceId'], ['driver standings', 'raceId', 'races', 'raceId'], ['constructor results', 'raceId', 'races', 'raceId'], ['qualifying', 'raceId', 'races', 'raceId'], ['pit stops', 'raceId', 'races', 'raceId'], ['lap times', 'raceId', 'races', 'raceId']]"
formula_1,drivers,drivers,driverId,"['driver id', 'driver reference', 'number', 'code', 'forename', 'surname', 'dob', 'nationality', 'url']","['driverId', 'driverRef', 'number', 'code', 'forename', 'surname', 'dob', 'nationality', 'url']","['number', 'text', 'number', 'text', 'text', 'text', 'text', 'text', 'text']","[['results', 'driverId', 'drivers', 'driverId'], ['driver standings', 'driverId', 'drivers', 'driverId'], ['qualifying', 'driverId', 'drivers', 'driverId'], ['pit stops', 'driverId', 'drivers', 'driverId'], ['lap times', 'driverId', 'drivers', 'driverId']]"
formula_1,status,status,statusId,"['status id', 'status']","['statusId', 'status']","['number', 'text']",[]
formula_1,seasons,seasons,year,"['year', 'url']","['year', 'url']","['number', 'text']",[]
formula_1,constructors,constructors,constructorId,"['constructor id', 'constructor reference', 'name', 'nationality', 'url']","['constructorId', 'constructorRef', 'name', 'nationality', 'url']","['number', 'text', 'text', 'text', 'text']","[['constructor standings', 'constructorId', 'constructors', 'constructorId'], ['results', 'constructorId', 'constructors', 'constructorId'], ['constructor results', 'constructorId', 'constructors', 'constructorId'], ['qualifying', 'constructorId', 'constructors', 'constructorId']]"
formula_1,constructor standings,constructorStandings,constructorStandingsId,"['constructor standings id', 'race id', 'constructor id', 'points', 'position', 'position text', 'wins']","['constructorStandingsId', 'raceId', 'constructorId', 'points', 'position', 'positionText', 'wins']","['number', 'number', 'number', 'number', 'number', 'text', 'number']",[]
formula_1,results,results,resultId,"['result id', 'race id', 'driver id', 'constructor id', 'number', 'grid', 'position', 'position text', 'position order', 'points', 'laps', 'time', 'milliseconds', 'fastest lap', 'rank', 'fastest lap time', 'fastest lap speed', 'status id']","['resultId', 'raceId', 'driverId', 'constructorId', 'number', 'grid', 'position', 'positionText', 'positionOrder', 'points', 'laps', 'time', 'milliseconds', 'fastestLap', 'rank', 'fastestLapTime', 'fastestLapSpeed', 'statusId']","['number', 'number', 'number', 'number', 'number', 'number', 'number', 'text', 'number', 'number', 'number', 'text', 'number', 'number', 'number', 'text', 'text', 'number']",[]
formula_1,driver standings,driverStandings,driverStandingsId,"['driver standings id', 'race id', 'driver id', 'points', 'position', 'position text', 'wins']","['driverStandingsId', 'raceId', 'driverId', 'points', 'position', 'positionText', 'wins']","['number', 'number', 'number', 'number', 'number', 'text', 'number']",[]
formula_1,constructor results,constructorResults,constructorResultsId,"['constructor results id', 'race id', 'constructor id', 'points', 'status']","['constructorResultsId', 'raceId', 'constructorId', 'points', 'status']","['number', 'number', 'number', 'number', 'number']",[]
formula_1,qualifying,qualifying,qualifyId,"['qualify id', 'race id', 'driver id', 'constructor id', 'number', 'position', 'q1', 'q2', 'q3']","['qualifyId', 'raceId', 'driverId', 'constructorId', 'number', 'position', 'q1', 'q2', 'q3']","['number', 'number', 'number', 'number', 'number', 'number', 'text', 'text', 'text']",[]
formula_1,pit stops,pitStops,raceId,"['race id', 'driver id', 'stop', 'lap', 'time', 'duration', 'milliseconds']","['raceId', 'driverId', 'stop', 'lap', 'time', 'duration', 'milliseconds']","['number', 'number', 'number', 'number', 'text', 'text', 'number']","[['constructor standings', 'raceId', 'races', 'raceId'], ['results', 'raceId', 'races', 'raceId'], ['driver standings', 'raceId', 'races', 'raceId'], ['constructor results', 'raceId', 'races', 'raceId'], ['qualifying', 'raceId', 'races', 'raceId'], ['pit stops', 'raceId', 'races', 'raceId'], ['lap times', 'raceId', 'races', 'raceId']]"
formula_1,lap times,lapTimes,raceId,"['race id', 'driver id', 'lap', 'position', 'time', 'milliseconds']","['raceId', 'driverId', 'lap', 'position', 'time', 'milliseconds']","['number', 'number', 'number', 'number', 'text', 'number']","[['constructor standings', 'raceId', 'races', 'raceId'], ['results', 'raceId', 'races', 'raceId'], ['driver standings', 'raceId', 'races', 'raceId'], ['constructor results', 'raceId', 'races', 'raceId'], ['qualifying', 'raceId', 'races', 'raceId'], ['pit stops', 'raceId', 'races', 'raceId'], ['lap times', 'raceId', 'races', 'raceId']]"
game_1,student,Student,StuID,"['student id', 'last name', 'first name', 'age', 'sex', 'major', 'advisor', 'city code']","['StuID', 'LName', 'Fname', 'Age', 'Sex', 'Major', 'Advisor', 'city_code']","['number', 'text', 'text', 'number', 'text', 'number', 'number', 'text']","[['plays games', 'StuID', 'student', 'StuID'], ['sports info', 'StuID', 'student', 'StuID']]"
game_1,video games,Video_Games,GameID,"['game id', 'game name', 'game type']","['GameID', 'GName', 'GType']","['number', 'text', 'text']","[['plays games', 'GameID', 'video games', 'GameID']]"
game_1,plays games,Plays_Games,NO_PRIMARY_KEY,"['student id', 'game id', 'hours played']","['StuID', 'GameID', 'Hours_Played']","['number', 'number', 'number']","[['plays games', 'GameID', 'video games', 'GameID']]"
game_1,sports info,SportsInfo,NO_PRIMARY_KEY,"['student id', 'sport name', 'hours per week', 'games played', 'on scholarship']","['StuID', 'SportName', 'HoursPerWeek', 'GamesPlayed', 'OnScholarship']","['number', 'text', 'number', 'number', 'text']","[['plays games', 'GameID', 'video games', 'GameID']]"
loan_1,bank,bank,branch_ID,"['branch id', 'bname', 'no of customers', 'city', 'state']","['branch_ID', 'bname', 'no_of_customers', 'city', 'state']","['number', 'text', 'number', 'text', 'text']","[['customer', 'branch_ID', 'bank', 'branch_ID'], ['loan', 'branch_ID', 'bank', 'branch_ID']]"
loan_1,customer,customer,cust_ID,"['customer id', 'customer name', 'account type', 'account balance', 'number of loans', 'credit score', 'branch id', 'state']","['cust_ID', 'cust_name', 'acc_type', 'acc_bal', 'no_of_loans', 'credit_score', 'branch_ID', 'state']","['text', 'text', 'text', 'number', 'number', 'number', 'number', 'text']",[]
loan_1,loan,loan,loan_ID,"['loan id', 'loan type', 'customer id', 'branch id', 'amount']","['loan_ID', 'loan_type', 'cust_ID', 'branch_ID', 'amount']","['text', 'text', 'text', 'text', 'number']",[]
bike_1,station,station,id,"['id', 'name', 'latitude', 'longitude', 'dock count', 'city', 'installation date']","['id', 'name', 'lat', 'long', 'dock_count', 'city', 'installation_date']","['number', 'text', 'number', 'number', 'number', 'text', 'text']","[['status', 'station_id', 'station', 'id']]"
bike_1,status,status,id,"['station id', 'bikes available', 'docks available', 'time']","['station_id', 'bikes_available', 'docks_available', 'time']","['number', 'number', 'number', 'text']","[['status', 'station_id', 'station', 'id']]"
bike_1,trip,trip,NO_PRIMARY_KEY,"['id', 'duration', 'start date', 'start station name', 'start station id', 'end date', 'end station name', 'end station id', 'bike id', 'subscription type', 'zip code']","['id', 'duration', 'start_date', 'start_station_name', 'start_station_id', 'end_date', 'end_station_name', 'end_station_id', 'bike_id', 'subscription_type', 'zip_code']","['number', 'number', 'text', 'text', 'number', 'text', 'text', 'number', 'number', 'text', 'number']","[['status', 'station_id', 'station', 'id']]"
bike_1,weather,weather,NO_PRIMARY_KEY,"['date', 'max temperature f', 'mean temperature f', 'min temperature f', 'max dew point f', 'mean dew point f', 'min dew point f', 'max humidity', 'mean humidity', 'min humidity', 'max sea level pressure inches', 'mean sea level pressure inches', 'min sea level pressure inches', 'max visibility miles', 'mean visibility miles', 'min visibility miles', 'max wind speed mph', 'mean wind speed mph', 'max gust speed mph', 'precipitation inches', 'cloud cover', 'events', 'wind dir degrees', 'zip code']","['date', 'max_temperature_f', 'mean_temperature_f', 'min_temperature_f', 'max_dew_point_f', 'mean_dew_point_f', 'min_dew_point_f', 'max_humidity', 'mean_humidity', 'min_humidity', 'max_sea_level_pressure_inches', 'mean_sea_level_pressure_inches', 'min_sea_level_pressure_inches', 'max_visibility_miles', 'mean_visibility_miles', 'min_visibility_miles', 'max_wind_Speed_mph', 'mean_wind_speed_mph', 'max_gust_speed_mph', 'precipitation_inches', 'cloud_cover', 'events', 'wind_dir_degrees', 'zip_code']","['text', 'number', 'number', 'number', 'number', 'number', 'number', 'number', 'number', 'number', 'number', 'number', 'number', 'number', 'number', 'number', 'number', 'number', 'number', 'number', 'number', 'text', 'number', 'number']","[['status', 'station_id', 'station', 'id']]"
entrepreneur,entrepreneur,entrepreneur,Entrepreneur_ID,"['entrepreneur id', 'people id', 'company', 'money requested', 'investor']","['Entrepreneur_ID', 'People_ID', 'Company', 'Money_Requested', 'Investor']","['number', 'number', 'text', 'number', 'text']",[]
entrepreneur,people,people,People_ID,"['people id', 'name', 'height', 'weight', 'date of birth']","['People_ID', 'Name', 'Height', 'Weight', 'Date_of_Birth']","['number', 'text', 'number', 'number', 'text']","[['entrepreneur', 'People_ID', 'people', 'People_ID']]"
orchestra,conductor,conductor,Conductor_ID,"['conductor id', 'name', 'age', 'nationality', 'year of work']","['Conductor_ID', 'Name', 'Age', 'Nationality', 'Year_of_Work']","['number', 'text', 'number', 'text', 'number']","[['orchestra', 'Conductor_ID', 'conductor', 'Conductor_ID']]"
orchestra,orchestra,orchestra,Orchestra_ID,"['orchestra id', 'orchestra', 'conductor id', 'record company', 'year of founded', 'major record format']","['Orchestra_ID', 'Orchestra', 'Conductor_ID', 'Record_Company', 'Year_of_Founded', 'Major_Record_Format']","['number', 'text', 'number', 'text', 'number', 'text']","[['performance', 'Orchestra_ID', 'orchestra', 'Orchestra_ID']]"
orchestra,performance,performance,Performance_ID,"['performance id', 'orchestra id', 'type', 'date', 'official ratings (millions)', 'weekly rank', 'share']","['Performance_ID', 'Orchestra_ID', 'Type', 'Date', 'Official_ratings_(millions)', 'Weekly_rank', 'Share']","['number', 'number', 'text', 'text', 'number', 'text', 'text']","[['show', 'Performance_ID', 'performance', 'Performance_ID']]"
orchestra,show,show,NO_PRIMARY_KEY,"['show id', 'performance id', 'if first show', 'result', 'attendance']","['Show_ID', 'Performance_ID', 'If_first_show', 'Result', 'Attendance']","['number', 'number', 'others', 'text', 'number']","[['show', 'Performance_ID', 'performance', 'Performance_ID']]"
cre_Drama_Workshop_Groups,reference payment methods,Ref_Payment_Methods,payment_method_code,"['payment method code', 'payment method description']","['payment_method_code', 'payment_method_description']","['text', 'text']","[['invoices', 'payment_method_code', 'reference payment methods', 'payment_method_code']]"
cre_Drama_Workshop_Groups,reference service types,Ref_Service_Types,Service_Type_Code,"['service type code', 'parent service type code', 'service type description']","['Service_Type_Code', 'Parent_Service_Type_Code', 'Service_Type_Description']","['text', 'text', 'text']","[['services', 'Service_Type_Code', 'reference service types', 'Service_Type_Code']]"
cre_Drama_Workshop_Groups,addresses,Addresses,Address_ID,"['address id', 'line 1', 'line 2', 'city town', 'state county', 'other details']","['Address_ID', 'Line_1', 'Line_2', 'City_Town', 'State_County', 'Other_Details']","['text', 'text', 'text', 'text', 'text', 'text']","[['clients', 'Address_ID', 'addresses', 'Address_ID'], ['drama workshop groups', 'Address_ID', 'addresses', 'Address_ID'], ['performers', 'Address_ID', 'addresses', 'Address_ID'], ['customers', 'Address_ID', 'addresses', 'Address_ID'], ['stores', 'Address_ID', 'addresses', 'Address_ID']]"
cre_Drama_Workshop_Groups,products,Products,Product_ID,"['product id', 'product name', 'product price', 'product description', 'other product service details']","['Product_ID', 'Product_Name', 'Product_Price', 'Product_Description', 'Other_Product_Service_Details']","['text', 'text', 'number', 'text', 'text']","[['order items', 'Product_ID', 'products', 'Product_ID'], ['bookings services', 'Product_ID', 'services', 'Service_ID'], ['invoice items', 'Product_ID', 'bookings services', 'Product_ID']]"
cre_Drama_Workshop_Groups,marketing regions,Marketing_Regions,Marketing_Region_Code,"['marketing region code', 'marketing region name', 'marketing region descriptrion', 'other details']","['Marketing_Region_Code', 'Marketing_Region_Name', 'Marketing_Region_Descriptrion', 'Other_Details']","['text', 'text', 'text', 'text']","[['stores', 'Marketing_Region_Code', 'marketing regions', 'Marketing_Region_Code']]"
cre_Drama_Workshop_Groups,clients,Clients,Client_ID,"['client id', 'address id', 'customer email address', 'customer name', 'customer phone', 'other details']","['Client_ID', 'Address_ID', 'Customer_Email_Address', 'Customer_Name', 'Customer_Phone', 'Other_Details']","['number', 'number', 'text', 'text', 'text', 'text']","[['bookings', 'Customer_ID', 'clients', 'Client_ID']]"
cre_Drama_Workshop_Groups,drama workshop groups,Drama_Workshop_Groups,Workshop_Group_ID,"['workshop group id', 'address id', 'currency code', 'marketing region code', 'store name', 'store phone', 'store email address', 'other details']","['Workshop_Group_ID', 'Address_ID', 'Currency_Code', 'Marketing_Region_Code', 'Store_Name', 'Store_Phone', 'Store_Email_Address', 'Other_Details']","['number', 'number', 'text', 'text', 'text', 'text', 'text', 'text']","[['bookings', 'Workshop_Group_ID', 'drama workshop groups', 'Workshop_Group_ID'], ['services', 'Workshop_Group_ID', 'drama workshop groups', 'Workshop_Group_ID']]"
cre_Drama_Workshop_Groups,performers,Performers,Performer_ID,"['performer id', 'address id', 'customer name', 'customer phone', 'customer email address', 'other details']","['Performer_ID', 'Address_ID', 'Customer_Name', 'Customer_Phone', 'Customer_Email_Address', 'Other_Details']","['number', 'number', 'text', 'text', 'text', 'text']","[['performers in bookings', 'Performer_ID', 'performers', 'Performer_ID']]"
cre_Drama_Workshop_Groups,customers,Customers,Customer_ID,"['customer id', 'address id', 'customer name', 'customer phone', 'customer email address', 'other details']","['Customer_ID', 'Address_ID', 'Customer_Name', 'Customer_Phone', 'Customer_Email_Address', 'Other_Details']","['text', 'number', 'text', 'text', 'text', 'text']","[['bookings', 'Customer_ID', 'clients', 'Client_ID'], ['customer orders', 'Customer_ID', 'customers', 'Customer_ID']]"
cre_Drama_Workshop_Groups,stores,Stores,Store_ID,"['store id', 'address id', 'marketing region code', 'store name', 'store phone', 'store email address', 'other details']","['Store_ID', 'Address_ID', 'Marketing_Region_Code', 'Store_Name', 'Store_Phone', 'Store_Email_Address', 'Other_Details']","['text', 'number', 'text', 'text', 'text', 'text', 'text']","[['customer orders', 'Store_ID', 'stores', 'Store_ID']]"
cre_Drama_Workshop_Groups,bookings,Bookings,Booking_ID,"['booking id', 'customer id', 'workshop group id', 'status code', 'store id', 'order date', 'planned delivery date', 'actual delivery date', 'other order details']","['Booking_ID', 'Customer_ID', 'Workshop_Group_ID', 'Status_Code', 'Store_ID', 'Order_Date', 'Planned_Delivery_Date', 'Actual_Delivery_Date', 'Other_Order_Details']","['number', 'number', 'text', 'text', 'number', 'time', 'time', 'time', 'text']","[['performers in bookings', 'Order_ID', 'bookings', 'Booking_ID'], ['invoices', 'Order_ID', 'bookings', 'Booking_ID'], ['bookings services', 'Order_ID', 'bookings', 'Booking_ID']]"
cre_Drama_Workshop_Groups,performers in bookings,Performers_in_Bookings,Order_ID,"['order id', 'performer id']","['Order_ID', 'Performer_ID']","['number', 'number']","[['performers in bookings', 'Order_ID', 'bookings', 'Booking_ID'], ['order items', 'Order_ID', 'customer orders', 'Order_ID'], ['invoices', 'Order_ID', 'bookings', 'Booking_ID'], ['invoices', 'Order_ID', 'customer orders', 'Order_ID'], ['bookings services', 'Order_ID', 'bookings', 'Booking_ID'], ['invoice items', 'Order_ID', 'bookings services', 'Order_ID']]"
cre_Drama_Workshop_Groups,customer orders,Customer_Orders,Order_ID,"['order id', 'customer id', 'store id', 'order date', 'planned delivery date', 'actual delivery date', 'other order details']","['Order_ID', 'Customer_ID', 'Store_ID', 'Order_Date', 'Planned_Delivery_Date', 'Actual_Delivery_Date', 'Other_Order_Details']","['number', 'number', 'number', 'time', 'time', 'time', 'text']","[['performers in bookings', 'Order_ID', 'bookings', 'Booking_ID'], ['order items', 'Order_ID', 'customer orders', 'Order_ID'], ['invoices', 'Order_ID', 'bookings', 'Booking_ID'], ['invoices', 'Order_ID', 'customer orders', 'Order_ID'], ['bookings services', 'Order_ID', 'bookings', 'Booking_ID'], ['invoice items', 'Order_ID', 'bookings services', 'Order_ID']]"
cre_Drama_Workshop_Groups,order items,Order_Items,Order_Item_ID,"['order item id', 'order id', 'product id', 'order quantity', 'other item details']","['Order_Item_ID', 'Order_ID', 'Product_ID', 'Order_Quantity', 'Other_Item_Details']","['number', 'number', 'number', 'text', 'text']","[['invoice items', 'Order_Item_ID', 'order items', 'Order_Item_ID']]"
cre_Drama_Workshop_Groups,invoices,Invoices,Invoice_ID,"['invoice id', 'order id', 'payment method code', 'product id', 'order quantity', 'other item details', 'order item id']","['Invoice_ID', 'Order_ID', 'payment_method_code', 'Product_ID', 'Order_Quantity', 'Other_Item_Details', 'Order_Item_ID']","['number', 'number', 'text', 'number', 'text', 'text', 'number']","[['invoice items', 'Invoice_ID', 'invoices', 'Invoice_ID']]"
cre_Drama_Workshop_Groups,services,Services,Service_ID,"['service id', 'service type code', 'workshop group id', 'product description', 'product name', 'product price', 'other product service details']","['Service_ID', 'Service_Type_Code', 'Workshop_Group_ID', 'Product_Description', 'Product_Name', 'Product_Price', 'Other_Product_Service_Details']","['number', 'text', 'number', 'text', 'text', 'number', 'text']","[['bookings services', 'Product_ID', 'services', 'Service_ID']]"
cre_Drama_Workshop_Groups,bookings services,Bookings_Services,Order_ID,"['order id', 'product id']","['Order_ID', 'Product_ID']","['number', 'number']","[['performers in bookings', 'Order_ID', 'bookings', 'Booking_ID'], ['order items', 'Order_ID', 'customer orders', 'Order_ID'], ['invoices', 'Order_ID', 'bookings', 'Booking_ID'], ['invoices', 'Order_ID', 'customer orders', 'Order_ID'], ['bookings services', 'Order_ID', 'bookings', 'Booking_ID'], ['invoice items', 'Order_ID', 'bookings services', 'Order_ID']]"
cre_Drama_Workshop_Groups,invoice items,Invoice_Items,Invoice_Item_ID,"['invoice item id', 'invoice id', 'order id', 'order item id', 'product id', 'order quantity', 'other item details']","['Invoice_Item_ID', 'Invoice_ID', 'Order_ID', 'Order_Item_ID', 'Product_ID', 'Order_Quantity', 'Other_Item_Details']","['number', 'number', 'number', 'number', 'number', 'number', 'text']",[]
car_1,continents,continents,ContId,"['cont id', 'continent']","['ContId', 'Continent']","['number', 'text']","[['countries', 'Continent', 'continents', 'ContId']]"
car_1,countries,countries,CountryId,"['country id', 'country name', 'continent']","['CountryId', 'CountryName', 'Continent']","['number', 'text', 'number']","[['car makers', 'Country', 'countries', 'CountryId']]"
car_1,car makers,car_makers,Id,"['id', 'maker', 'full name', 'country']","['Id', 'Maker', 'FullName', 'Country']","['number', 'text', 'text', 'text']","[['model list', 'Maker', 'car makers', 'Id'], ['cars data', 'Id', 'car names', 'MakeId']]"
car_1,model list,model_list,ModelId,"['model id', 'maker', 'model']","['ModelId', 'Maker', 'Model']","['number', 'number', 'text']",[]
car_1,car names,car_names,MakeId,"['make id', 'model', 'make']","['MakeId', 'Model', 'Make']","['number', 'text', 'text']","[['cars data', 'Id', 'car names', 'MakeId']]"
car_1,cars data,cars_data,Id,"['id', 'mpg', 'cylinders', 'edispl', 'horsepower', 'weight', 'accelerate', 'year']","['Id', 'MPG', 'Cylinders', 'Edispl', 'Horsepower', 'Weight', 'Accelerate', 'Year']","['number', 'text', 'number', 'number', 'text', 'number', 'number', 'number']","[['model list', 'Maker', 'car makers', 'Id'], ['cars data', 'Id', 'car names', 'MakeId']]"
geo,state,state,state_name,"['state name', 'population', 'area', 'country name', 'capital', 'density']","['state_name', 'population', 'area', 'country_name', 'capital', 'density']","['text', 'number', 'number', 'text', 'text', 'number']","[['city', 'state_name', 'state', 'state_name'], ['border info', 'border', 'state', 'state_name'], ['border info', 'state_name', 'state', 'state_name'], ['highlow', 'state_name', 'state', 'state_name'], ['mountain', 'state_name', 'state', 'state_name'], ['river', 'traverse', 'state', 'state_name']]"
geo,city,city,city_name,"['city name', 'population', 'country name', 'state name']","['city_name', 'population', 'country_name', 'state_name']","['text', 'number', 'text', 'text']",[]
geo,border info,border_info,border,"['state name', 'border']","['state_name', 'border']","['text', 'text']","[['border info', 'border', 'state', 'state_name']]"
geo,highlow,highlow,state_name,"['state name', 'highest elevation', 'lowest point', 'highest point', 'lowest elevation']","['state_name', 'highest_elevation', 'lowest_point', 'highest_point', 'lowest_elevation']","['text', 'text', 'text', 'text', 'text']","[['city', 'state_name', 'state', 'state_name'], ['border info', 'border', 'state', 'state_name'], ['border info', 'state_name', 'state', 'state_name'], ['highlow', 'state_name', 'state', 'state_name'], ['mountain', 'state_name', 'state', 'state_name'], ['river', 'traverse', 'state', 'state_name']]"
geo,lake,lake,mountain_name,"['lake name', 'area', 'country name', 'state name']","['lake_name', 'area', 'country_name', 'state_name']","['text', 'number', 'text', 'text']",[]
geo,mountain,mountain,river_name,"['mountain name', 'mountain altitude', 'country name', 'state name']","['mountain_name', 'mountain_altitude', 'country_name', 'state_name']","['text', 'number', 'text', 'text']",[]
geo,river,river,NO_PRIMARY_KEY,"['river name', 'length', 'country name', 'traverse']","['river_name', 'length', 'country_name', 'traverse']","['text', 'number', 'text', 'text']",[]
behavior_monitoring,reference address types,Ref_Address_Types,address_type_code,"['address type code', 'address type description']","['address_type_code', 'address_type_description']","['text', 'text']",[]
behavior_monitoring,reference detention type,Ref_Detention_Type,detention_type_code,"['detention type code', 'detention type description']","['detention_type_code', 'detention_type_description']","['text', 'text']","[['detention', 'detention_type_code', 'reference detention type', 'detention_type_code']]"
behavior_monitoring,reference incident type,Ref_Incident_Type,incident_type_code,"['incident type code', 'incident type description']","['incident_type_code', 'incident_type_description']","['text', 'text']","[['behavior incident', 'incident_type_code', 'reference incident type', 'incident_type_code']]"
behavior_monitoring,addresses,Addresses,address_id,"['address id', 'line 1', 'line 2', 'line 3', 'city', 'zip postcode', 'state province county', 'country', 'other address details']","['address_id', 'line_1', 'line_2', 'line_3', 'city', 'zip_postcode', 'state_province_county', 'country', 'other_address_details']","['number', 'text', 'text', 'text', 'text', 'text', 'text', 'text', 'text']","[['students', 'address_id', 'addresses', 'address_id'], ['teachers', 'address_id', 'addresses', 'address_id'], ['student addresses', 'address_id', 'addresses', 'address_id']]"
behavior_monitoring,students,Students,student_id,"['student id', 'address id', 'first name', 'middle name', 'last name', 'cell mobile number', 'email address', 'date first rental', 'date left university', 'other student details']","['student_id', 'address_id', 'first_name', 'middle_name', 'last_name', 'cell_mobile_number', 'email_address', 'date_first_rental', 'date_left_university', 'other_student_details']","['number', 'number', 'text', 'text', 'text', 'text', 'text', 'time', 'time', 'text']","[['assessment notes', 'student_id', 'students', 'student_id'], ['behavior incident', 'student_id', 'students', 'student_id'], ['student addresses', 'student_id', 'students', 'student_id'], ['students in detention', 'student_id', 'students', 'student_id']]"
behavior_monitoring,teachers,Teachers,teacher_id,"['teacher id', 'address id', 'first name', 'middle name', 'last name', 'gender', 'cell mobile number', 'email address', 'other details']","['teacher_id', 'address_id', 'first_name', 'middle_name', 'last_name', 'gender', 'cell_mobile_number', 'email_address', 'other_details']","['number', 'number', 'text', 'text', 'text', 'text', 'text', 'text', 'text']","[['assessment notes', 'teacher_id', 'teachers', 'teacher_id'], ['detention', 'teacher_id', 'teachers', 'teacher_id']]"
behavior_monitoring,assessment notes,Assessment_Notes,incident_id,"['notes id', 'student id', 'teacher id', 'date of notes', 'text of notes', 'other details']","['notes_id', 'student_id', 'teacher_id', 'date_of_notes', 'text_of_notes', 'other_details']","['number', 'number', 'number', 'time', 'text', 'text']","[['students in detention', 'incident_id', 'behavior incident', 'incident_id']]"
