db_id,TQL,SQL,fileName,filePath,result
TheHistoryofBaseball,Top 10 countries with the most hall of fame players,"SELECT T1.birth_country FROM player as T1 JOIN hall_of_fame as T2 ON T1.player_id = T2.player_id WHERE T2.inducted = ""Y"" GROUP BY T1.birth_country ORDER BY count(*) DESC LIMIT 10",TheHistoryofBaseball.json.sqlite,TheHistoryofBaseball.json.sqlite,Not available
TheHistoryofBaseball,"For every award, who is the youngest winner?","SELECT T1.player_id, T1.award_id , min(T1.year - T2.birth_year) FROM player_award as T1 JOIN player as T2 ON T1.player_id = T2.player_id GROUP BY T1.award_id",TheHistoryofBaseball.json.sqlite,TheHistoryofBaseball.json.sqlite,Not available
TheHistoryofBaseball,"For every award, who is the oldest winner?","SELECT T1.player_id, T1.award_id , max(T1.year - T2.birth_year) FROM player_award as T1 JOIN player as T2 ON T1.player_id = T2.player_id GROUP BY T1.award_id",TheHistoryofBaseball.json.sqlite,TheHistoryofBaseball.json.sqlite,Not available
TheHistoryofBaseball,Top 10 teams with the most hall of fame players,"SELECT T2.team_id FROM hall_of_fame as T1 JOIN salary as T2 ON T1.player_id = T2.player_id AND T1.yearid = T2.year WHERE T1.inducted = ""Y"" GROUP BY T2.team_id ORDER BY count(*) DESC LIMIT 10",TheHistoryofBaseball.json.sqlite,TheHistoryofBaseball.json.sqlite,Not available
TheHistoryofBaseball,Average lifespan of hall of fame players,"SELECT avg(T1.death_year - T1.birth_year) FROM player as T1 JOIN hall_of_fame as T2 ON T1.player_id = T2.player_id WHERE T2.inducted = ""Y""",TheHistoryofBaseball.json.sqlite,TheHistoryofBaseball.json.sqlite,Not available
TheHistoryofBaseball,"For award winners, what's average weight for each position",SELECT avg(T1.weight) FROM player as T1 JOIN player_award as T2 ON T1.player_id = T2.player_id GROUP BY notes,TheHistoryofBaseball.json.sqlite,TheHistoryofBaseball.json.sqlite,Not available
TheHistoryofBaseball,"For award winners, which position that has the most hall of fame players?","SELECT T2.notes FROM hall_of_fame as T1 JOIN player_award as T2 ON T1.player_id = T2.player_id WHERE T1.inducted = ""Y"" GROUP BY notes ORDER BY count(*) DESC LIMIT 1",TheHistoryofBaseball.json.sqlite,TheHistoryofBaseball.json.sqlite,Not available
TheHistoryofBaseball,Which player get the highest score in 1971?,"SELECT player_id FROM player_award_vote WHERE year = ""1971"" ORDER BY points_won DESC LIMIT 1",TheHistoryofBaseball.json.sqlite,TheHistoryofBaseball.json.sqlite,Not available
TheHistoryofBaseball,Which month that players were born has the highest likelihood to be elected as hall of fame?,"SELECT T1.birth_month FROM player as T1 JOIN hall_of_fame as T2 ON T1.player_id = T2.player_id WHERE T2.inducted = ""Y"" GROUP BY T1.birth_month ORDER BY count(*) DESC LIMIT 1",TheHistoryofBaseball.json.sqlite,TheHistoryofBaseball.json.sqlite,Not available
TheHistoryofBaseball,Which league has the most player awarded in 2006?,"SELECT league_id FROM player_award WHERE year = ""2006"" GROUP BY league_id ORDER BY count(*) DESC LIMIT 1",TheHistoryofBaseball.json.sqlite,TheHistoryofBaseball.json.sqlite,Not available
TheHistoryofBaseball,What defense position the player ID willite01 is?,"SELECT DISTINCT notes FROM player_award WHERE player_id = ""willite01""",TheHistoryofBaseball.json.sqlite,TheHistoryofBaseball.json.sqlite,Not available
TheHistoryofBaseball,How many players were awarded more than ten times?,SELECT count(*) FROM (SELECT player_id FROM player_award GROUP BY player_id HAVING count(*) > 10),TheHistoryofBaseball.json.sqlite,TheHistoryofBaseball.json.sqlite,Not available
TheHistoryofBaseball,Which city the most players were born?,SELECT birth_city FROM player GROUP BY birth_city ORDER BY count(*) DESC LIMIT 1,TheHistoryofBaseball.json.sqlite,TheHistoryofBaseball.json.sqlite,Not available
TheHistoryofBaseball,What is the average weight of players who were awarded third-base man in TSN all-star award?,"SELECT avg(T1.weight) FROM player as T1 JOIN player_award as T2 ON T1.player_id = T2.player_id WHERE T2.award_id = ""TSN All-Star"" AND notes = ""3B""",TheHistoryofBaseball.json.sqlite,TheHistoryofBaseball.json.sqlite,Not available
TheHistoryofBaseball,Who is the player had the highest salary in 2015?,"SELECT player_id FROM salary WHERE year = ""2015"" ORDER BY salary DESC LIMIT 1",TheHistoryofBaseball.json.sqlite,TheHistoryofBaseball.json.sqlite,Not available
StudentMathScore,Which school district receive the most of federal revenue through state in Wisconsin?,"SELECT T1.school_district FROM FINREV_FED_17 as T1 JOIN FINREV_FED_KEY_17 as T2 ON T1.state_code = T2.state_code WHERE T2.state = ""Wisconsin"" ORDER BY T1.t_fed_rev DESC LIMIT 1",StudentMathScore_test.json.sqlite,StudentMathScore_test.json.sqlite,Not available
StudentMathScore,What is the average Title 1 fund in Virginia?,"SELECT avg(T1.c14) FROM FINREV_FED_17 as T1 JOIN FINREV_FED_KEY_17 as T2 ON T1.state_code = T2.state_code WHERE T2.state = ""Virginia""",StudentMathScore_test.json.sqlite,StudentMathScore_test.json.sqlite,Not available
StudentMathScore,What are the top 10 states that have the highest average math score and federal revenue they got through different categories?,"SELECT T2.state, sum(c14),sum(c25) FROM FINREV_FED_17 as T1 JOIN FINREV_FED_KEY_17 as T2 ON T1.state_code = T2.state_code JOIN NDECoreExcel_Math_Grade8 as T3 ON T2.state = T3.state GROUP BY T2.state ORDER BY T3.average_scale_score DESC LIMIT 10",StudentMathScore_test.json.sqlite,StudentMathScore_test.json.sqlite,Not available
StudentMathScore,What are the schools with highest federal revenue in each federal revenue categories and what's their state average scores?,"SELECT T1.school_district, max(T1.c14), T3.average_scale_score FROM FINREV_FED_17 as T1 JOIN FINREV_FED_KEY_17 as T2 ON T1.state_code = T2.state_code JOIN NDECoreExcel_Math_Grade8 as T3 ON T2.state = T3.state UNION SELECT T1.school_district, max(T1.c25), T3.average_scale_score FROM FINREV_FED_17 as T1 JOIN FINREV_FED_KEY_17 as T2 ON T1.state_code = T2.state_code JOIN NDECoreExcel_Math_Grade8 as T3 ON T2.state = T3.state",StudentMathScore_test.json.sqlite,StudentMathScore_test.json.sqlite,Not available
StudentMathScore,State with highest average math score,SELECT state FROM NDECoreExcel_Math_Grade8 ORDER BY average_scale_score DESC LIMIT 1,StudentMathScore_test.json.sqlite,StudentMathScore_test.json.sqlite,Not available
StudentMathScore,School with highest ratio of total revenue and average scores,"SELECT T1.school_district, max(T1.t_fed_rev / T3.average_scale_score) FROM FINREV_FED_17 as T1 JOIN FINREV_FED_KEY_17 as T2 on T1.state_code = T2.state_code JOIN NDECoreExcel_Math_Grade8 as T3 ON T2.state = T3.state",StudentMathScore_test.json.sqlite,StudentMathScore_test.json.sqlite,Not available
StudentMathScore,Which state spent the most revenue towards schools and whats the state average score,"SELECT T2.state, T3.average_scale_score FROM FINREV_FED_KEY_17 as T2 JOIN FINREV_FED_17 as T1 ON T1.state_code = T2.state_code JOIN NDECoreExcel_Math_Grade8 as T3 ON T2.state = T3.state GROUP BY T2.state ORDER BY sum(T1.t_fed_rev) DESC LIMIT 1",StudentMathScore_test.json.sqlite,StudentMathScore_test.json.sqlite,Not available
StudentMathScore,School with lowest ratio of total revenue and average scores,"SELECT T1.school_district, min(T1.t_fed_rev / T3.average_scale_score) FROM FINREV_FED_17 as T1 JOIN FINREV_FED_KEY_17 as T2 on T1.state_code = T2.state_code JOIN NDECoreExcel_Math_Grade8 as T3 ON T2.state = T3.state",StudentMathScore_test.json.sqlite,StudentMathScore_test.json.sqlite,Not available
StudentMathScore,Which state spent the least revenue towards schools and whats the state average score,"SELECT T2.state, T3.average_scale_score FROM FINREV_FED_KEY_17 as T2 JOIN FINREV_FED_17 as T1 ON T1.state_code = T2.state_code JOIN NDECoreExcel_Math_Grade8 as T3 ON T2.state = T3.state GROUP BY T2.state ORDER BY sum(T1.t_fed_rev) LIMIT 1",StudentMathScore_test.json.sqlite,StudentMathScore_test.json.sqlite,Not available
StudentMathScore,Which state has the highest average score in math exam?,SELECT state FROM NDECoreExcel_Math_Grade8 ORDER BY average_scale_score DESC LIMIT 1,StudentMathScore_test.json.sqlite,StudentMathScore_test.json.sqlite,Not available
StudentMathScore,What is the average match score of CA?,"SELECT average_scale_score FROM NDECoreExcel_Math_Grade8 WHERE state = ""California""",StudentMathScore_test.json.sqlite,StudentMathScore_test.json.sqlite,Not available
StudentMathScore,How many unique school districts in Indiana?,"SELECT count(DISTINCT school_district) FROM FINREV_FED_17 as T1 JOIN FINREV_FED_KEY_17 as T2 ON T1.state_code = T2.state_code WHERE T2.state = ""Indiana""",StudentMathScore_test.json.sqlite,StudentMathScore_test.json.sqlite,Not available
StudentMathScore,What is the state code of VA?,"SELECT state_code FROM FINREV_FED_KEY_17 WHERE state = ""Virginia""",StudentMathScore_test.json.sqlite,StudentMathScore_test.json.sqlite,Not available
StudentMathScore,Which state get the highest revenue?,SELECT T2.state FROM FINREV_FED_KEY_17 as T2 JOIN FINREV_FED_17 as T1 ON T1.state_code = T2.state_code GROUP BY T2.state ORDER BY sum(t_fed_rev) DESC LIMIT 1,StudentMathScore_test.json.sqlite,StudentMathScore_test.json.sqlite,Not available
StudentMathScore,How much funding does Colorado schools receive from Title 1 and the Child Nutrition program respectively?,"SELECT sum(T1.c14), sum(T1.c25) FROM FINREV_FED_17 as T1 JOIN FINREV_FED_KEY_17 as T2 ON T1.state_code = T2.state_code WHERE T2.state = ""Colorado""",StudentMathScore_test.json.sqlite,StudentMathScore_test.json.sqlite,Not available
StudentMathScore,How much federal funding does Pecatonia Area School district get?,"SELECT t_fed_rev FROM FINREV_FED_17 WHERE school_district LIKE ""%Pecatonia Area%""",StudentMathScore_test.json.sqlite,StudentMathScore_test.json.sqlite,Not available
StudentMathScore,What are the student scores on the NAEP math exam for 8th graders in North Carolina and South Carolina?,"SELECT average_scale_score FROM NDECoreExcel_Math_Grade8 WHERE state = ""North Carolina"" UNION SELECT average_scale_score FROM NDECoreExcel_Math_Grade8 WHERE state = ""South Carolina""",StudentMathScore_test.json.sqlite,StudentMathScore_test.json.sqlite,Not available
StudentMathScore,What are the averge score of students in NC and in NY?,"SELECT average_scale_score FROM NDECoreExcel_Math_Grade8 WHERE state = ""North Carolina"" UNION SELECT average_scale_score FROM NDECoreExcel_Math_Grade8 WHERE state = ""New York""",StudentMathScore_test.json.sqlite,StudentMathScore_test.json.sqlite,Not available
StudentMathScore,How many schools get higher revenue via Child Nutrition A than revenue via child left school behind act?,SELECT count(*) FROM FINREV_FED_17 WHERE c25 > c14,StudentMathScore_test.json.sqlite,StudentMathScore_test.json.sqlite,Not available
WhatCDHipHop,What are the top 100 torrent releases?,SELECT groupName FROM torrents ORDER BY totalSnatched DESC LIMIT 100,WhatCDHipHop_fewshot.json.sqlite,WhatCDHipHop_fewshot.json.sqlite,Not available
WhatCDHipHop,What are name of top 10 artists or groups?,SELECT artist FROM torrents GROUP BY artist ORDER BY sum(totalSnatched) DESC LIMIT 10,WhatCDHipHop_fewshot.json.sqlite,WhatCDHipHop_fewshot.json.sqlite,Not available
WhatCDHipHop,What are the top 10 torrent release types?,SELECT releaseType FROM torrents GROUP BY releaseType ORDER BY sum(totalSnatched) DESC LIMIT 10,WhatCDHipHop_fewshot.json.sqlite,WhatCDHipHop_fewshot.json.sqlite,Not available
WhatCDHipHop,What are the top 20 pop albums?,"SELECT T2.groupName FROM torrents as T2 JOIN tags as T1 ON T1.id = T2.id WHERE T1.tag = ""pop"" and T2.releaseType = ""album"" ORDER BY T2.totalSnatched DESC LIMIT 20",WhatCDHipHop_fewshot.json.sqlite,WhatCDHipHop_fewshot.json.sqlite,Not available
WhatCDHipHop,What are the top 20 instrumental albums since 2000?,"SELECT T2.groupName FROM torrents as T2 JOIN tags as T1 ON T1.id = T2.id WHERE T1.tag = ""instrumental"" and T2.releaseType = ""album"" and groupYear >= 2000 ORDER BY T2.totalSnatched DESC LIMIT 20",WhatCDHipHop_fewshot.json.sqlite,WhatCDHipHop_fewshot.json.sqlite,Not available
WhatCDHipHop,What type of musical album is the most popular?,"SELECT T1.tag FROM torrents as T2 JOIN tags as T1 ON T1.id = T2.id WHERE T2.releaseType = ""album"" GROUP BY T1.tag ORDER BY sum(T2.totalSnatched) DESC LIMIT 1",WhatCDHipHop_fewshot.json.sqlite,WhatCDHipHop_fewshot.json.sqlite,Not available
WhatCDHipHop,What are the top 100 single musics?,"SELECT groupName FROM torrents WHERE releaseType = ""single"" ORDER BY totalSnatched DESC LIMIT 100",WhatCDHipHop_fewshot.json.sqlite,WhatCDHipHop_fewshot.json.sqlite,Not available
WhatCDHipHop,What is the torrent download statistics for each release year?,"SELECT sum(totalSnatched), groupYear FROM torrents GROUP BY groupYear",WhatCDHipHop_fewshot.json.sqlite,WhatCDHipHop_fewshot.json.sqlite,Not available
WhatCDHipHop,how many entries are of each type?,"SELECT count(*), releaseType FROM torrents GROUP BY releaseType",WhatCDHipHop_fewshot.json.sqlite,WhatCDHipHop_fewshot.json.sqlite,Not available
WhatCDHipHop,how many unique entries are by the same Artist/group?,"SELECT count(*), artist FROM torrents GROUP BY artist",WhatCDHipHop_fewshot.json.sqlite,WhatCDHipHop_fewshot.json.sqlite,Not available
WhatCDHipHop,which entry have been downloaded the most?,SELECT groupName FROM torrents ORDER BY totalSnatched DESC LIMIT 1,WhatCDHipHop_fewshot.json.sqlite,WhatCDHipHop_fewshot.json.sqlite,Not available
WhatCDHipHop,which entry have been downloaded the least?,SELECT groupName FROM torrents ORDER BY totalSnatched LIMIT 1,WhatCDHipHop_fewshot.json.sqlite,WhatCDHipHop_fewshot.json.sqlite,Not available
WhatCDHipHop,what are titles for each unique entry?,SELECT DISTINCT groupName FROM torrents,WhatCDHipHop_fewshot.json.sqlite,WhatCDHipHop_fewshot.json.sqlite,Not available
TheHistoryofBaseball,Which states have produced the largest number of candidates inducted into the hall of fame?,"SELECT T2.birth_state FROM player AS T2 JOIN hall_of_fame as T1 ON T1.player_id = T2.player_id WHERE inducted = ""Y"" GROUP BY T2.birth_state ORDER BY count(T1.player_id) DESC LIMIT 1",TheHistoryofBaseball_fewshot.json.sqlite,TheHistoryofBaseball_fewshot.json.sqlite,Not available
TheHistoryofBaseball,What is the top league that pays the most to their players?,SELECT league_id FROM salary GROUP BY league_id ORDER BY sum(salary) DESC LIMIT 1,TheHistoryofBaseball_fewshot.json.sqlite,TheHistoryofBaseball_fewshot.json.sqlite,Not available
TheHistoryofBaseball,Which leage have the largest difference in pay among their team players?,SELECT league_id FROM salary GROUP BY league_id ORDER BY max(salary) - min(salary) DESC LIMIT 1,TheHistoryofBaseball_fewshot.json.sqlite,TheHistoryofBaseball_fewshot.json.sqlite,Not available
TheHistoryofBaseball,What is the average pay for players inducted into the hall of fame?,"SELECT avg(T2.salary) FROM salary as T2 JOIN hall_of_fame as T1 ON T1.player_id = T2.player_id WHERE T1.inducted = ""Y""",TheHistoryofBaseball_fewshot.json.sqlite,TheHistoryofBaseball_fewshot.json.sqlite,Not available
TheHistoryofBaseball,What is the average pay for players not inducted into the hall of fame?,"SELECT avg(T2.salary) FROM salary as T2 JOIN hall_of_fame as T1 ON T1.player_id = T2.player_id WHERE T1.inducted = ""N""",TheHistoryofBaseball_fewshot.json.sqlite,TheHistoryofBaseball_fewshot.json.sqlite,Not available
TheHistoryofBaseball,Which leage has higher average salaries for player?,SELECT league_id FROM salary GROUP BY league_id ORDER BY avg(salary) DESC LIMIT 1,TheHistoryofBaseball_fewshot.json.sqlite,TheHistoryofBaseball_fewshot.json.sqlite,Not available
TheHistoryofBaseball,Which Country are most baseball players from?,SELECT birth_country FROM player GROUP BY birth_country ORDER BY count(*) DESC LIMIT 1,TheHistoryofBaseball_fewshot.json.sqlite,TheHistoryofBaseball_fewshot.json.sqlite,Not available
TheHistoryofBaseball,Who is the youngest baseball player so far?,"SELECT name_first, name_last FROM player ORDER BY birth_year DESC LIMIT 1",TheHistoryofBaseball_fewshot.json.sqlite,TheHistoryofBaseball_fewshot.json.sqlite,Not available
TheHistoryofBaseball,Which league gets paid the most?,SELECT league_id FROM salary GROUP BY league_id ORDER BY sum(salary) DESC LIMIT 1,TheHistoryofBaseball_fewshot.json.sqlite,TheHistoryofBaseball_fewshot.json.sqlite,Not available
TheHistoryofBaseball,How much points were received by the NL league's most valuable player winner in 1990?,"SELECT T2.points_won FROM player_award as T1 JOIN player_award_vote as T2 ON T1.player_id = T2.player_id WHERE T1.league_id = ""NL"" AND T1.award_id = ""Most Valuable Player"" AND T1.year = ""1990"" AND T2.league_id = ""NL"" AND T2.year = ""1990""",TheHistoryofBaseball_fewshot.json.sqlite,TheHistoryofBaseball_fewshot.json.sqlite,Not available
TheHistoryofBaseball,What is the average age of players from USA?,"SELECT avg( death_year - birth_year) FROM player WHERE birth_country = ""USA""",TheHistoryofBaseball_fewshot.json.sqlite,TheHistoryofBaseball_fewshot.json.sqlite,Not available
TheHistoryofBaseball,What is the average lifespan of a baseball player?,SELECT avg( death_year - birth_year ) FROM player,TheHistoryofBaseball_fewshot.json.sqlite,TheHistoryofBaseball_fewshot.json.sqlite,Not available
Pesticide,Provide the list of products with pesticide residues detected.,"SELECT DISTINCT commod FROM resultsdata15 WHERE concen != """"",Pesticide.json.sqlite,Pesticide.json.sqlite,Not available
Pesticide,What is the most effective extraction method in terms of pesticide residues detection?,SELECT extract FROM resultsdata15 GROUP BY extract ORDER BY count(*) DESC LIMIT 1,Pesticide.json.sqlite,Pesticide.json.sqlite,Not available
Pesticide,What is the most effective determinative method in terms of pesticide residues detection?,SELECT determin FROM resultsdata15 GROUP BY determin ORDER BY count(*) DESC LIMIT 1,Pesticide.json.sqlite,Pesticide.json.sqlite,Not available
Pesticide,What are the top 5 analyzing labs where pesticide residues detection was conducted?,SELECT lab FROM resultsdata15 GROUP BY lab ORDER BY count(*) DESC LIMIT 5,Pesticide.json.sqlite,Pesticide.json.sqlite,Not available
Pesticide,Wha commodity type of apple has the highest pesticide residues to consume?,"SELECT commtype FROM resultsdata15 WHERE commod = ""AP"" GROUP BY commtype ORDER BY sum(concen) DESC LIMIT 1",Pesticide.json.sqlite,Pesticide.json.sqlite,Not available
Pesticide,Rank the country of product origins in terms of pesticide residues detection.,SELECT T1.country FROM sampledata15 as T1 JOIN resultsdata15 as T2 ON T1.sample_pk = T2.sample_pk GROUP BY T1.country ORDER BY T2.concen,Pesticide.json.sqlite,Pesticide.json.sqlite,Not available
Pesticide,What type of collection facility results in the most risky consumption in terms of pesticide residues detection?,SELECT T1.disttype FROM sampledata15 as T1 JOIN resultsdata15 as T2 ON T1.sample_pk = T2.sample_pk GROUP BY T1.disttype ORDER BY sum(T2.concen) DESC LIMIT 1,Pesticide.json.sqlite,Pesticide.json.sqlite,Not available
Pesticide,What are the country of product origins where pesticide residues were not detected?,"SELECT T1.country FROM sampledata15 as T1 JOIN resultsdata15 as T2 ON T1.sample_pk = T2.sample_pk WHERE T2.concen = ""0"" GROUP BY T1.country",Pesticide.json.sqlite,Pesticide.json.sqlite,Not available
Pesticide,how many entries are of each specific food?,"SELECT commod, count(*) FROM sampledata15 GROUP BY commod",Pesticide.json.sqlite,Pesticide.json.sqlite,Not available
Pesticide,which pesticides are most used?,SELECT pestcode FROM resultsdata15 GROUP BY pestcode ORDER BY count(*) DESC LIMIT 1,Pesticide.json.sqlite,Pesticide.json.sqlite,Not available
Pesticide,which pesticides have been used the least?,SELECT pestcode FROM resultsdata15 GROUP BY pestcode ORDER BY count(*) LIMIT 1,Pesticide.json.sqlite,Pesticide.json.sqlite,Not available
Pesticide,how was a specific sample tested?,"SELECT sample_pk, testclass FROM resultsdata15",Pesticide.json.sqlite,Pesticide.json.sqlite,Not available
Pesticide,in which state was a specific sample grown?,"SELECT sample_pk, growst FROM sampledata15",Pesticide.json.sqlite,Pesticide.json.sqlite,Not available
Pesticide,in which state was a specific sample packed?,"SELECT sample_pk, packst FROM sampledata15",Pesticide.json.sqlite,Pesticide.json.sqlite,Not available
Pesticide,in which state was a specific sample distributed?,"SELECT sample_pk, distst FROM sampledata15",Pesticide.json.sqlite,Pesticide.json.sqlite,Not available
Pesticide,show all imported samples?,"SELECT sample_pk FROM sampledata15 WHERE origin = ""2""",Pesticide.json.sqlite,Pesticide.json.sqlite,Not available
Pesticide,which foods are captured in the data set?,SELECT DISTINCT commod FROM sampledata15,Pesticide.json.sqlite,Pesticide.json.sqlite,Not available
Pesticide,how many samples have unknown countries of origin?,"SELECT count(*) FROM sampledata15 WHERE origin = ""3""",Pesticide.json.sqlite,Pesticide.json.sqlite,Not available
Pesticide,Which are the top 10 commodities that have the highest residue during 2015?,SELECT T2.commod FROM resultsdata15 as T2 JOIN sampledata15 as T1 ON T1.sample_pk = T2.sample_pk WHERE T1.year = 15 GROUP BY T2.commod ORDER BY sum(T2.concen) DESC LIMIT 10,Pesticide.json.sqlite,Pesticide.json.sqlite,Not available
Pesticide,Name some imported commodities that are not found in the US.,SELECT commod FROM sampledata15 WHERE origin = 2 AND commod not in (SELECT commod FROM sampledata15 WHERE origin = 1),Pesticide.json.sqlite,Pesticide.json.sqlite,Not available
Pesticide,Tell me the average pesticide residue for each state in the US where food is grown.,"SELECT T1.growst, avg(T2.concen) FROM sampledata15 as T1 JOIN resultsdata15 as T2 ON T1.sample_pk = T2.sample_pk GROUP BY T1.growst",Pesticide.json.sqlite,Pesticide.json.sqlite,Not available
Pesticide,Which varieties of apple typically have higher pesticide levels?,"SELECT T1.variety FROM resultsdata15 as T2 JOIN sampledata15 as T1 ON T1.sample_pk = T2.sample_pk WHERE T2.commod = ""AP"" GROUP BY T1.variety ORDER BY sum(T2.concen) DESC LIMIT 1",Pesticide.json.sqlite,Pesticide.json.sqlite,Not available
Pesticide,Which commodities have the pesticides concentration much higher than their limit for detection?,SELECT commod FROM resultsdata15 WHERE concen > lod,Pesticide.json.sqlite,Pesticide.json.sqlite,Not available
Pesticide,Name top 5 labs with the maximum number of testing.,SELECT lab FROM resultsdata15 GROUP BY lab ORDER BY count(*) DESC LIMIT 5,Pesticide.json.sqlite,Pesticide.json.sqlite,Not available
Pesticide,Which country is the safest in terms of the pesticide concentration found in imported foods?,SELECT T1.country FROM sampledata15 as T1 JOIN resultsdata15 as T2 ON T1.sample_pk = T2.sample_pk GROUP BY T1.country ORDER BY sum(T2.concen) LIMIT 1,Pesticide.json.sqlite,Pesticide.json.sqlite,Not available
Pesticide,Which is the most popular state in the US in terms of commodities distribution?,SELECT distst FROM sampledata15 GROUP BY distst ORDER BY count(*) DESC LIMIT 1,Pesticide.json.sqlite,Pesticide.json.sqlite,Not available
Pesticide,What is the maximum pesticide concentration ever found in a commodity?,SELECT max(concen) FROM resultsdata15,Pesticide.json.sqlite,Pesticide.json.sqlite,Not available
Pesticide,When is sample 3763 collected?,"SELECT year, month, day FROM sampledata15 WHERE sample_pk = 3763",Pesticide.json.sqlite,Pesticide.json.sqlite,Not available
Pesticide,Which state has the most apple collected?,"SELECT distst FROM sampledata15 WHERE commod = ""AP"" GROUP BY distst ORDER BY count(*) DESC LIMIT 1",Pesticide.json.sqlite,Pesticide.json.sqlite,Not available
Pesticide,Which state has grow the most apples?,"SELECT growst FROM sampledata15 WHERE commod = ""AP"" GROUP BY growst ORDER BY count(*) DESC LIMIT 1",Pesticide.json.sqlite,Pesticide.json.sqlite,Not available
Pesticide,How many class of products are there?,SELECT count(DISTINCT variety) FROM sampledata15,Pesticide.json.sqlite,Pesticide.json.sqlite,Not available
Pesticide,what's the 4 digit collection code of sample 3763?,SELECT site FROM sampledata15 WHERE sample_pk = 3763,Pesticide.json.sqlite,Pesticide.json.sqlite,Not available
Pesticide,"If sample 6480 is imported, which country is it originally from?",SELECT country FROM sampledata15 WHERE sample_pk = 6480 AND origin = 2,Pesticide.json.sqlite,Pesticide.json.sqlite,Not available
Pesticide,How many number of units are there in sample 9628?,SELECT quantity FROM sampledata15 WHERE sample_pk = 9628,Pesticide.json.sqlite,Pesticide.json.sqlite,Not available
Pesticide,What's the code for test for sample 7498?,SELECT testclass FROM resultsdata15 WHERE sample_pk = 7498,Pesticide.json.sqlite,Pesticide.json.sqlite,Not available
Pesticide,What's the code for confirmation for the latest sample?,"SELECT confmethod FROM resultsdata15 as T2 JOIN sampledata15 as T1 ON T1.sample_pk = T2.sample_pk ORDER BY year, month, day DESC LIMIT 1",Pesticide.json.sqlite,Pesticide.json.sqlite,Not available
Pesticide,Which lab has analyzed the most sample?,SELECT lab FROM resultsdata15 GROUP BY lab ORDER BY count(*) DESC LIMIT 1,Pesticide.json.sqlite,Pesticide.json.sqlite,Not available
Pesticide,What's the majority of test classification result?,SELECT max(testclass) FROM resultsdata15,Pesticide.json.sqlite,Pesticide.json.sqlite,Not available
Pesticide,What's the unit of measure for sample 3879?,SELECT conunit FROM resultsdata15 WHERE sample_pk = 3879,Pesticide.json.sqlite,Pesticide.json.sqlite,Not available
Pesticide,What's the unit of measure used for the product commodity code PO?,"SELECT conunit FROM resultsdata15 WHERE commod = ""PO""",Pesticide.json.sqlite,Pesticide.json.sqlite,Not available
Pesticide,What's the mean result finding for product AP?,"SELECT mean FROM resultsdata15 WHERE commod = ""AP""",Pesticide.json.sqlite,Pesticide.json.sqlite,Not available
Pesticide,What's the most common extraction method?,SELECT max(extract) FROM resultsdata15,Pesticide.json.sqlite,Pesticide.json.sqlite,Not available
Pesticide,Which lab conduct of most number of tests?,SELECT lab FROM resultsdata15 GROUP BY lab ORDER BY count(*) DESC LIMIT 1,Pesticide.json.sqlite,Pesticide.json.sqlite,Not available
Pesticide,Which lab is used for testing for prodict AP?,"SELECT lab FROM resultsdata15 WHERE commod = ""AP""",Pesticide.json.sqlite,Pesticide.json.sqlite,Not available
Pesticide,How many samples come from other countries?,"SELECT count(*) FROM sampledata15 WHERE origin = ""2""",Pesticide.json.sqlite,Pesticide.json.sqlite,Not available
Pesticide,What kind of food has been tested 'detect' most?,"SELECT commod FROM resultsdata15 WHERE mean = ""A"" GROUP BY commod ORDER BY count(*) DESC LIMIT 1",Pesticide.json.sqlite,Pesticide.json.sqlite,Not available
Pesticide,Which state produce the most organic food?,"SELECT state FROM sampledata15 WHERE claim = ""PO"" GROUP BY state ORDER BY count(*) DESC LIMIT 1",Pesticide.json.sqlite,Pesticide.json.sqlite,Not available
Pesticide,Where do the US import the most food ?,SELECT max(country) FROM sampledata15,Pesticide.json.sqlite,Pesticide.json.sqlite,Not available
Pesticide,What kind of food has been test the most?,SELECT max(commod) FROM resultsdata15,Pesticide.json.sqlite,Pesticide.json.sqlite,Not available
Pesticide,Which kind of pesticide is the easiest to be tested?,SELECT max(pestcode) FROM resultsdata15,Pesticide.json.sqlite,Pesticide.json.sqlite,Not available
USWildFires,Which year has the most wildfires?,SELECT FIRE_YEAR FROM Fires GROUP BY FIRE_YEAR ORDER BY count(*) DESC LIMIT 1,USWildFires.json.sqlite,USWildFires.json.sqlite,Not available
USWildFires,Which time of day has the most wildfires?,SELECT DISCOVERY_TIME FROM Fires GROUP BY DISCOVERY_TIME ORDER BY count(*) DESC LIMIT 1,USWildFires.json.sqlite,USWildFires.json.sqlite,Not available
USWildFires,What are the most common causes of the wildfires?,SELECT STAT_CAUSE_DESCR FROM Fires GROUP BY STAT_CAUSE_DESCR ORDER BY count(*) DESC LIMIT 1,USWildFires.json.sqlite,USWildFires.json.sqlite,Not available
USWildFires,How long does it take to control wildfires on average?,SELECT avg(CONT_DATE - DISCOVERY_DATE) FROM Fires,USWildFires.json.sqlite,USWildFires.json.sqlite,Not available
USWildFires,Which state has the most wildfires?,SELECT State FROM Fires GROUP BY State ORDER BY count(*) DESC LIMIT 1,USWildFires.json.sqlite,USWildFires.json.sqlite,Not available
USWildFires,Which state has the largest wildfire?,SELECT State FROM Fires ORDER BY FIRE_SIZE DESC LIMIT 1,USWildFires.json.sqlite,USWildFires.json.sqlite,Not available
